,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
TCGA-05-4424-01,-1.7034950438242147,1.3491634526396705,2.3203874604236545,-0.7257352291606958,-0.1337426368950165,2.4345585020519622,-0.6694330825118611,0.7324524931868165,-1.2415504476035897,1.5658789640597557,1.005937325593969,-1.1042084354515986,-1.436122921932781,0.2963361891236895
TCGA-05-4425-01,-2.4472419509830363,0.1476379791628425,-2.773042049838226,3.6362487820042,-2.5608901998228117,1.5813171689924974,-2.186224055591444,0.179481365652091,1.1289896787522582,2.0364228839800207,3.763778475205312,-0.32018789822662663,1.1590360014419576,0.6151929992869064
TCGA-05-4426-01,-2.0046745552690766,1.1280368874150297,-2.0424341873265894,-3.8992994172508086,1.231663524468399,3.4856205177022503,-1.5828720825438767,2.1688686759081617,-6.90489726138188,0.056801911630259064,0.6801020477691203,0.20103129056711197,1.6470419025395995,-4.186082700480274
TCGA-05-4427-01,-2.0136808325038813,-4.878489395576824,-0.1498768125745471,-1.9347057527541374,-4.560262765781974,-1.508581690176873,-1.486254103793001,2.8311283360549284,0.391205267951436,3.716822954104685,-2.543568867613138,0.011605923139689858,-0.790823833760699,0.6877898688151607
TCGA-05-4430-01,-1.917408113769311,3.7883348231652363,1.386472651043229,-0.9844008594295142,-1.1251291933444705,-0.3054817380013111,2.668219635555278,1.32398943556328,-3.3187868804774228,0.39619931135576936,-2.331783000867522,0.39889821943071685,-0.2380095188188242,-1.9110088887236103
TCGA-05-4432-01,-2.7230803654413074,-3.2904751634313354,4.692416880628709,-0.3802132042483715,-5.409606892133337,0.8840805678871172,0.9042284593570371,-1.2007537233949241,3.6336002368890745,0.39303705204538536,-5.543651885152985,0.7899599469822968,-2.169129178548936,2.334879762424052
TCGA-05-4433-01,-2.1612966496893913,1.1436312662588808,-1.251456769752926,-1.4566914731055949,1.3238727696224484,-0.7385613485726766,-0.42339213695216704,0.7569735849449367,0.6326715603896643,2.9359800214864697,1.8624559484639376,-1.162563576272568,1.2423191907254258,-1.2421541090553971
TCGA-05-4434-01,-1.541401257898227,3.3340452863015053,-1.4382628903415882,1.4401847927790308,-0.2670402452704152,-1.4703051973221308,-1.2912510420975312,0.8296781227338632,1.2857085275339153,0.5580715311740829,-1.6699825996708606,1.4613742979160722,-0.5506921620464598,-1.1398262572333755
TCGA-05-5420-01,-2.2040082647640555,-2.4001669960150673,-2.045360962478579,2.859780593176401,0.6243739412234549,0.33151417145365353,-2.2257865610501275,-0.9756270488633907,2.930269833373081,2.860475686218651,2.452127478311232,1.5367342515057767,-3.936838256515441,-1.8796897404853736
TCGA-05-5423-01,-3.526402929348487,-1.5727447020292007,1.7081151531666852,6.375268111056335,-2.1527950139147127,-1.8132842290263798,4.6309012558072284,2.5245957172374003,-1.8338426260153216,0.34704056976204,0.9655662284876811,1.1068139225369251,-0.27439730682846847,-0.3887745434123573
TCGA-05-5425-01,-2.5244724151905116,-2.6942905808073254,0.72175303322185,-3.1678031869934387,-2.403384754562116,-1.7918393925791818,1.1273042656122847,1.134820634419835,-1.145424437923282,2.5076913986123883,1.3577624544025897,3.494209216715171,-1.091877459969576,1.2276139864747198
TCGA-05-5428-01,-2.2383011233604746,-5.472240031660488,-0.688580635824107,0.47356500716830646,-0.280414573288279,2.2195893593485296,3.6648225851531206,2.7938510920085626,-6.263571250816706,-0.35276868535333844,0.9429174185708489,2.0952175307780974,-0.6439037449698816,-2.3502579251784423
TCGA-05-5429-01,-0.7025748271246675,1.1746336067787917,-1.5243060523548722,-1.6924937082342346,0.8199358319723579,-1.643550067420504,1.4015567663098414,4.289907405423949,0.6454551761659065,2.0507789880109115,-1.464693053792895,0.5075130456493123,4.191130286549007,-0.7601521861172412
TCGA-05-5715-01,-3.097932586988723,-1.8670235402777273,-0.5774985575708765,-3.445882808099607,-1.3191758439978407,3.0187197255298495,6.803499788792519,-2.826001892508601,-2.351307266626954,2.984448381317692,-2.4887009236621176,-0.34327237837805946,0.7732893399902377,-0.4001712897578731
TCGA-18-3406-01,1.402602303600604,3.0290781991287794,-3.70164263429535,-2.077515135814666,-0.6080839976550974,1.314312247302179,2.0779004894986177,-0.9771575255715519,3.3910091965563076,0.9626259453714678,0.41357647650463875,2.0648555901545342,-1.1119384394348417,-1.2162726243329003
